body,event.name,framework.duration_ms,framework.event_id,framework.field.atributos,framework.field.autenticacoes,framework.field.avisos,framework.field.conceitos,framework.field.consistente,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.enlaces,framework.field.errosCorrigidos,framework.field.errosSemCorrecao,framework.field.hardening,framework.field.httpStatus,framework.field.ip,framework.field.linhas,framework.field.login,framework.field.metodo,framework.field.naoInterpretadas,framework.field.passos,framework.field.passosSelecao,framework.field.pendencias,framework.field.protecoes,framework.field.protocolo,framework.field.resultado,framework.field.rota,framework.field.roteadores,framework.field.status,framework.field.total,framework.field.traceId,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,6fa2a219-d4b7-40ba-a41c-2a77f0226781,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786766394000000000,58134607c72748ae8cc3db8d02c697f5
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,d5ca2ff5-5419-4900-92c9-a3f667af9100,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786764947000000000,cbd3219794c840bd8bd4305103a7c5bb
evento=http_access status=ok durationMs=9 httpStatus=200,http_access,9,824bac8d-3e39-41dc-adc7-d9e417acb444,,,,,,,9,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786763698000000000,0e1fb82a73a3410b86bef65b2551d9d6
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,18f3eb3d-64a0-4ed2-9479-1e76089144dc,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786763500000000000,acc2246e6c6c4058bd66d5d3b9083d7b
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,a9a1405a-c09c-4ea7-a267-6c489bab31c8,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786762762000000000,c246db5d1b7b429db59eddd35f933b56
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,b19c753b-829f-482a-9815-981dd4314b5e,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786761706000000000,50ca8c2db3284b0890455d9409fbf0e7
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,d0661bb3-f343-4aff-b58b-df4de7522908,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786761664000000000,42804b29cf994ca7b225be917411c66a
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,5,c81fbe4a-fb40-405b-8871-e48c7cc98d48,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786760632000000000,bc0fbde85e98432cbc12fed1bff91044
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,05b3d6e5-8308-4220-8e38-b2ec045b53b8,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786759659000000000,ad35a061b94d4fc283562581c422effd
evento=http_access status=ok durationMs=9 httpStatus=200,http_access,9,c685351c-d47d-40cd-8ca2-6b0bedd1bc0c,,,,,,,9,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786759438000000000,71353ec1203e4073ad026af00f53ff98
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,6c287a4c-ac6b-4388-b598-b7c927cc7e71,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786757456000000000,0decf151b0f648e483b38d4003ae46f6
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,869e1e25-88df-4578-b36f-543fa9cd6cd3,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786757432000000000,b8ebde5abc964a7abc1bb27193484841
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,7577291f-00ab-476e-88a2-0c705740400c,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786757329000000000,0b9bcb49ac544eb3a5af53a270395a76
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,d47ecad2-e68d-4839-89d5-2eb0d23a4516,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786754357000000000,956bb191a53747fcbe920ba8f3edd45e
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,e8737995-b434-415d-aeb1-68b02cc018b3,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786754185000000000,b74794eef5594a47bb458e0ccf90c60d
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,1298cd21-b873-4817-8f05-f9fa61ced9a9,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786754148000000000,5af49ffa2be04af1afe77d2856947381
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,b2e69349-79af-4f34-9493-10a8cdd76c2d,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786751293000000000,0c99874421854abc88f747b4302669a9
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,8ec7639a-e54e-4fb2-9e5b-f480e6177690,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786751286000000000,79a6651dc5ed4105898bd3682b591278
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,e48ba7ea-e8a8-497d-bfd1-ea4dfff982f3,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786751069000000000,33cb25c6604f4742a973f72350531186
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,79668e6d-c10e-445c-932d-bfe3505b1c75,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786749408000000000,5ae38e8ac72c48c99197b88b5c6d6991
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,03026af4-231d-4d74-b5fd-96388f0f4d77,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786749360000000000,eb22694c6cc846428e6b25c9a2d57cf6
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,633bebde-7c73-495b-ab13-f32b4edb22bc,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786748958000000000,f933af0437ec4af9a34f119458a003b8
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,c0c061c8-0d61-42ae-a118-9590eb39aa4f,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786747165000000000,0d4b0925e3194cd2b47926053abdbe57
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,1be785ce-d0a9-43c9-92f1-5698c7aee26d,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786747159000000000,82158861e0f343eca950d01197ed6eec
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,901c0b67-e23d-4c73-82ca-011a4dc5b3c0,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786746535000000000,f61523e5911a4570afe528a1af9350d7
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,6d07f9e1-b873-4c8b-b787-93974a7e26a3,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786744103000000000,9ce897ebf0e140f5a413dd315806a35b
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,16461efe-6bfa-4dae-b829-55981af94e58,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786744001000000000,93f5a91d6350488f8650c272d1c1b2b7
evento=http_access status=ok durationMs=35 httpStatus=200,http_access,35,f1fa32ec-0441-4746-8536-7eb0cb743cee,,,,,,,35,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786743573000000000,a7148e93b2f846a1a5c1e43526ea8d6a
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,2a6ff00b-f310-4b60-97de-f5837993efd3,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786740670000000000,f37634e1e43740d3ad63c87bcc23d2d0
evento=http_access status=ok durationMs=11 httpStatus=200,http_access,11,4f4036ee-96b6-4725-bc1e-ec06850ec6f0,,,,,,,11,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786740595000000000,ff764918917348f4b6e81db1b8fc14f7
evento=http_access status=ok durationMs=77 httpStatus=200,http_access,78,2f79f6c4-d033-4498-a92e-99ac2e9e696a,,,,,,,77,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786740393000000000,21054198845d4f708015b53a4e599cb2
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,234ef6f0-5d8e-4f8d-a18d-61e5ddedaa1e,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786737815000000000,d9e28afdac52470590bc6df41bc795a3
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,f9758580-9ceb-49ee-8b3e-32ef0852b669,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786737663000000000,c32b5d14d98e4a50acd5742319c3d39a
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,beb5b0e6-e9d7-44ca-a9fc-8aba6e11bfe3,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786737612000000000,958448715c2d4e9ba3f8536084779482
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,7eec87f2-c955-4cea-92d2-06f3354b4482,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786735354000000000,1b767e6903e74be1a84dc0b52a998c16
evento=http_access status=ok durationMs=10 httpStatus=200,http_access,10,7ced329b-65c8-4961-98f8-22a866743763,,,,,,,10,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786735286000000000,0c6e8e9f58a2409e9359d195ca33d37c
evento=http_access status=ok durationMs=88 httpStatus=200,http_access,88,f55e5b83-be7e-425c-9537-c63d302b4e8f,,,,,,,88,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786735234000000000,6188eef007634472b63b247a873a9fcf
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,ae5abf42-af01-4201-81c6-b4237a1b7d95,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786732414000000000,d24d692567574a8eb6cec00f8b1ff0b7
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,a0a252ad-9241-427f-8c58-40075a6d014f,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786732395000000000,d6c47e9b620343aab8c4ed1938345fd9
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,e31c3671-8bbf-400d-8b47-69284662e2b0,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786732179000000000,f43a809e6410400ab78153c23ea7b632
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,323fa167-04f4-4566-be41-6cf0b0a16183,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786729759000000000,7f314e847a394f68a142e1da514deaa7
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,fc7955e6-7a7e-461d-907f-33f2edd3d28f,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786729518000000000,0f4e076d84db442db5158eca2314bb73
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,30cc433e-d5ce-4d57-8d65-21dc50433091,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786729448000000000,de2af9a7ea5f4792bcdfe9084f9d1059
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,368b46a1-f630-44ec-a03a-131bc4a06372,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786727190000000000,4f18cf743b6c4f3b9b2b54d302914856
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,c195a72d-c20e-4447-a11b-06db6d23c899,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786727043000000000,910be7b82749424d98b8c7d84f5ca291
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,e8f46e52-ffd4-4c55-8046-a92d73fba165,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786726939000000000,d915773b9aa4437793ffed65e54602cc
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,2d27637b-020f-4f76-9d69-611ca81848da,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786726760000000000,a5123d17a9dc4a17880aea7ea50761cf
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,60fcd556-15d6-4d38-98da-e2dbd9afaa38,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786725032000000000,deef7d4fc4cb4989b0f8a6f6e736c8e2
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,d8b477ef-c1ad-41b1-9f19-f717f3331bd7,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786724807000000000,66ead1d4e18e4908b0da2ccb101e3322
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,1842c648-ad4f-410a-966a-65627a8ecbb0,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786724782000000000,50b7dad5d2ad4b7890e9e7ec3780ad59
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,9d5baf60-a4d1-4b3a-9040-e63ec1a5166e,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786724759000000000,08677c5486ae4db1a3adfb1c5e832af9
evento=http_access status=ok durationMs=477 httpStatus=200,http_access,477,e7366684-6b84-4699-9768-e9555dcc208c,,,,,,,477,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786724759000000000,e00982b482654a019af2f0fce879dd97
evento=engenharia_reversa_parse status=ok avisos=3 consistente=true enlaces=3 errosCorrigidos=14 errosSemCorrecao=0 linhas=58 naoInterpretadas=0 pendencias=0 roteadores=3,engenharia_reversa_parse,,5bdd2809-b7da-43d9-aa79-9e5ed6245714,,,3,,true,,,,,3,14,0,,,,58,,,0,,,0,,,,,3,,,,resolucaoProblemas,ok,GET,,/resolucao-problemas,INFO,1786724759000000000,e00982b482654a019af2f0fce879dd97
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,e8fe2c82-05f7-4138-9d9c-efc77d8eceb8,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786724691000000000,8a15cb17ad9045aaa9a779acce279f5d
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,5c465b5f-4116-4b1c-8257-f190e2c0d3bb,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786722309000000000,a0a10cd7c3424d97994002b1bf236571
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,564e56ba-5945-4ee0-b1bc-b482b65fc5bd,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786722138000000000,2a101f98856f4ff987e808c04f20bbd3
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,e1ce4c46-9c8e-4bfe-b643-1bc185446e53,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786722099000000000,2c5f79a8f7fa4b7896a138a9757e714c
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,47a69244-9a1d-45d4-8721-cfa010e7e9a1,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786722049000000000,f019354da0d54042988119fd62bb1540
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,336629be-4fc8-42eb-a803-b313ce97fe98,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786722048000000000,64b87a9e1ddb448698a6431003fc39cc
evento=http_access status=ok durationMs=9 httpStatus=200,http_access,9,b42c7672-4169-47a8-8874-dbb01fcbfb90,,,,,,,9,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786722017000000000,c1bf5ddc74564623bd4c97b42f51e7ba
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,5bdb2e25-e9c9-475a-913d-ba5bf9ae989a,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1786722000000000000,3eff84d9d34049e789d09a10d1822a31
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,de570855-6ad9-44d7-8a7d-8f7daffea820,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786721999000000000,4288ed90878e4c79bcb64e5afa4b4f42
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,fb866afb-0f7a-4caa-a944-88dd8fc00193,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786721970000000000,ac87420143ca420cad14c3e3f584ce84
evento=http_access status=ok durationMs=1 httpStatus=303,http_access,1,0b49d180-41d2-47af-84ad-aa077c0805f4,,,,,,,1,,,,,,,303,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github,INFO,1786721873000000000,45aa9deb515d461b86a029958f57af4e
evento=http_access status=ok durationMs=31 httpStatus=200,http_access,31,1eafdb93-b918-4dde-9175-960c82bc0f29,,,,,,,31,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/ssh,INFO,1786721803000000000,0ee8862cc91144bdac1126219e2b2965
evento=aprofundamento_view status=ok autenticacoes=6 conceitos=6 encaminhamentos=6 hardening=10 protocolo=ssh,aprofundamento_view,,6aef956e-3e24-4b7a-835c-cd0976569a19,,6,,6,,,,6,,,,,10,,,,,,,,,,,ssh,,,,,,,protocolos,ok,GET,,/protocolos/ssh,INFO,1786721803000000000,0ee8862cc91144bdac1126219e2b2965
evento=http_access status=ok durationMs=11 httpStatus=200,http_access,11,f999bbae-d0e7-4075-89dd-80eff7a6fff9,,,,,,,11,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/bgp,INFO,1786721739000000000,199c4b5567ad4a7f93781a8a8d8cf3d0
evento=aprofundamento_view status=ok atributos=8 conceitos=6 passosSelecao=14 protecoes=6 protocolo=bgp,aprofundamento_view,,00d37bad-3736-4c49-82ab-da62401ea039,8,,,6,,,,,,,,,,,,,,,,,14,,6,bgp,,,,,,,protocolos,ok,GET,,/protocolos/bgp,INFO,1786721739000000000,199c4b5567ad4a7f93781a8a8d8cf3d0
evento=http_access status=ok durationMs=50 httpStatus=200,http_access,50,ecaa589f-734e-43fc-b16a-800e83e8f15c,,,,,,,50,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1786719460000000000,a7e806232bce489f8d33e7ae6892a27d
evento=http_access status=ok durationMs=33 httpStatus=200,http_access,33,566e4403-9bd8-40bb-9963-3e45518cc446,,,,,,,33,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1786719460000000000,6a8e227c4a6840f180e48b970db21749
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,d422de35-a18f-4d62-80fb-d246675a9993,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1786719450000000000,0225ace3f4ed440a9791af2e8e216310
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,c062fd01-93bc-423c-b77d-78657500a3a9,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1786719423000000000,9d4a25a0cc37457696f5a34d0d915f28
evento=http_access status=ok durationMs=433 httpStatus=200,http_access,433,1d80d0d5-b1db-4a45-b27a-cb18cfcc9b2b,,,,,,,433,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1786719377000000000,44326a260b5e4abaaf6e57ba9f5ecabd
evento=geo_lookup status=ok ip=visitante-004 status=start,geo_lookup,,79578373-8f15-4d75-88b9-5f381923bfd6,,,,,,,,,,,,,,,visitante-004,,,,,,,,,,,,,start,,,analiseDidatica,ok,GET,,/informacoes,INFO,1786719377000000000,44326a260b5e4abaaf6e57ba9f5ecabd
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,385afe0f-c97f-412e-8e49-410a899710e0,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/localizacao,INFO,1786719376000000000,398d63a3150b4dc6a99a1b4f0f766a7d
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,c3dacd6e-193b-4339-9e11-ecb1de13170f,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1786719374000000000,ecad9556458741e580835d29a29a2876
evento=http_access status=ok durationMs=0 httpStatus=303,http_access,0,23b1eebd-3c95-4e82-b829-f8b521aaa7b8,,,,,,,0,,,,,,,303,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1786719373000000000,ff744376587a4edc825b09b886f471e7
evento=http_access status=ok durationMs=13 httpStatus=200,http_access,13,d5a0c5a1-5eb4-4adb-831c-4ac98aacd1e4,,,,,,,13,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1786719373000000000,9a079926123f425f84bc103c5b22eebb
evento=http_access status=ok durationMs=16 httpStatus=200,http_access,16,e223f32c-5f20-4d9c-a925-7f371581f43c,,,,,,,16,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786719373000000000,5135f564b3ee4189a4c73a62f443655b
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,fb275e94-3e2a-421f-9b9a-1fdc0c6fa213,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1786719372000000000,651c234e56af4446955c3ff26098c5d7
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,2db992c2-04fd-42ec-abec-f110551b04e2,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1786719372000000000,553c008bfbe24e49b6f2407ab3e0846c
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,27602f4e-b211-4bc5-bb2f-5e0c114d7d69,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/sobre,INFO,1786719350000000000,550b79f29ff943d9a49be7f7f397b54c
evento=http_access status=ok durationMs=24 httpStatus=200,http_access,24,86174f21-755d-4f4e-b6ba-2c348b173f49,,,,,,,24,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1786719350000000000,3e7737780bd5414aac60c5574b73f27a
evento=catalog_load status=ok total=30,catalog_load,,f4d6fce5-46c4-47ec-be30-60a162b1fd7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,portas,ok,GET,,/portas,INFO,1786719350000000000,3e7737780bd5414aac60c5574b73f27a
evento=http_access status=ok durationMs=77 httpStatus=200,http_access,77,4faa98a7-2cce-464e-abe0-0a3534425c2b,,,,,,,77,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1786719347000000000,dab9b01a5f2f4d36936487487eaec72d
evento=catalog_load status=ok total=47,catalog_load,,333c2ac1-e29d-49c1-aa68-b8c4d93f8adf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,protocolos,ok,GET,,/protocolos,INFO,1786719347000000000,dab9b01a5f2f4d36936487487eaec72d
evento=catalog_load status=ok total=47,catalog_load,,26ca16f7-18c1-48e0-895a-ced42d6adc17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,protocolos,ok,GET,,/protocolos,INFO,1786719347000000000,dab9b01a5f2f4d36936487487eaec72d
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,073a1477-c6d1-40c1-9ee5-1a5b5aa448e6,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/admin/login,INFO,1786719347000000000,6c4156c30c804219ad5863465d1eb835
